,y,x,osmid,highway,ref,geometry
260692394,48.8819959,2.3343679,260692394,,,POINT (2.3343679 48.8819959)
94165420,48.8774234,2.3491,94165420,traffic_signals,,POINT (2.3491 48.8774234)
2448382393,48.8888517,2.3780383,2448382393,,,POINT (2.3780383 48.8888517)
116120001,48.8382984,2.281279,116120001,,,POINT (2.281279 48.8382984)
338647491,48.8655331,2.3410485,338647491,,,POINT (2.3410485 48.8655331)
116120004,48.840104,2.2854121,116120004,,,POINT (2.2854121 48.840104)
116120005,48.8402952,2.2858876,116120005,,,POINT (2.2858876 48.8402952)
116120006,48.8411044,2.2879009,116120006,traffic_signals,,POINT (2.2879009 48.8411044)
116120007,48.8415253,2.2889479,116120007,,,POINT (2.2889479 48.8415253)
116120011,48.8437601,2.2928056,116120011,traffic_signals,,POINT (2.2928056 48.8437601)
410081744,48.8754909,2.3989677,410081744,traffic_signals,,POINT (2.3989677 48.8754909)
7656888795,48.8270444,2.3140797,7656888795,,,POINT (2.3140797 48.8270444)
7656888796,48.8268068,2.3148215,7656888796,,,POINT (2.3148215 48.8268068)
259021276,48.8730454,2.3235788,259021276,,,POINT (2.3235788 48.8730454)
7656888798,48.8269769,2.3143597,7656888798,,,POINT (2.3143597 48.8269769)
7656888799,48.8268439,2.3149154,7656888799,,,POINT (2.3149154 48.8268439)
158259680,48.8342119,2.3325108,158259680,,,POINT (2.3325108 48.8342119)
330160636,48.8697252,2.3519636,330160636,,,POINT (2.3519636 48.8697252)
260659710,48.8369821,2.2559641,260659710,,,POINT (2.2559641 48.8369821)
175036928,48.8664224,2.3603077,175036928,traffic_signals,,POINT (2.3603077 48.8664224)
444848661,48.8867545,2.3385544,444848661,,,POINT (2.3385544 48.8867545)
63167002,48.8291627,2.3206395,63167002,,,POINT (2.3206395 48.8291627)
248175139,48.8285514,2.2735762,248175139,,,POINT (2.2735762 48.8285514)
100293163,48.833051,2.3359939,100293163,traffic_signals,,POINT (2.3359939 48.833051)
209148462,48.8986177,2.3642753,209148462,,,POINT (2.3642753 48.8986177)
251517488,48.8241306,2.3539542,251517488,,,POINT (2.3539542 48.8241306)
280189496,48.8354709,2.2716603,280189496,motorway_junction,,POINT (2.2716603 48.8354709)
21649977,48.8357795,2.3498381,21649977,,,POINT (2.3498381 48.8357795)
177297981,48.8315414,2.3853113,177297981,,,POINT (2.3853113 48.8315414)
3854260797,48.842428,2.2514246,3854260797,,,POINT (2.2514246 48.842428)
7112415807,48.8669117,2.3658603,7112415807,,,POINT (2.3658603 48.8669117)
3854260801,48.8422932,2.2514643,3854260801,,,POINT (2.2514643 48.8422932)
7112415811,48.8667624,2.3651926,7112415811,crossing,,POINT (2.3651926 48.8667624)
3854260804,48.8423755,2.2516132,3854260804,,,POINT (2.2516132 48.8423755)
144497225,48.8306766,2.3063069,144497225,,,POINT (2.3063069 48.8306766)
2834029131,48.8684584,2.3862244,2834029131,,,POINT (2.3862244 48.8684584)
1116789334,48.84171,2.3138269,1116789334,,,POINT (2.3138269 48.84171)
25188950,48.8564302,2.3399176,25188950,,,POINT (2.3399176 48.8564302)
258169435,48.8753512,2.407537,258169435,,,POINT (2.407537 48.8753512)
25188960,48.8578754,2.3362275,25188960,traffic_signals,,POINT (2.3362275 48.8578754)
21650018,48.8358088,2.3518256,21650018,,,POINT (2.3518256 48.8358088)
25188963,48.8564779,2.3346093,25188963,,,POINT (2.3346093 48.8564779)
158587492,48.8275428,2.3148219,158587492,,,POINT (2.3148219 48.8275428)
6281321077,48.8650045,2.398413,6281321077,,,POINT (2.398413 48.8650045)
1461082743,48.8301516,2.2958349,1461082743,,,POINT (2.2958349 48.8301516)
1116789367,48.8416626,2.3142512,1116789367,,,POINT (2.3142512 48.8416626)
1461082745,48.8299003,2.2957468,1461082745,,,POINT (2.2957468 48.8299003)
7107304058,48.8537572,2.2989358,7107304058,,,POINT (2.2989358 48.8537572)
6281321083,48.8655196,2.3980036,6281321083,traffic_signals,,POINT (2.3980036 48.8655196)
6281321084,48.8648063,2.3985759,6281321084,,,POINT (2.3985759 48.8648063)
144497283,48.831008,2.3047325,144497283,,,POINT (2.3047325 48.831008)
26401412,48.8599372,2.3544088,26401412,,,POINT (2.3544088 48.8599372)
26401413,48.859017,2.3537021,26401413,,,POINT (2.3537021 48.859017)
26401414,48.859518,2.3540808,26401414,,,POINT (2.3540808 48.859518)
26401415,48.8586518,2.3547879,26401415,,,POINT (2.3547879 48.8586518)
26401417,48.8584984,2.355264,26401417,traffic_signals,,POINT (2.355264 48.8584984)
251517578,48.8241395,2.354631,251517578,,,POINT (2.354631 48.8241395)
2705349267,48.8480224,2.3016514,2705349267,,,POINT (2.3016514 48.8480224)
175037090,48.8681806,2.3536226,175037090,,,POINT (2.3536226 48.8681806)
159668904,48.8415726,2.4048824,159668904,,,POINT (2.4048824 48.8415726)
94231213,48.8885782,2.3449206,94231213,,,POINT (2.3449206 48.8885782)
94231216,48.8881263,2.3460384,94231216,,,POINT (2.3460384 48.8881263)
94231217,48.8882462,2.3468809,94231217,,,POINT (2.3468809 48.8882462)
248175283,48.8279531,2.2723145,248175283,,,POINT (2.2723145 48.8279531)
251517624,48.8241519,2.3554455,251517624,,,POINT (2.3554455 48.8241519)
251517626,48.8231754,2.3549402,251517626,,,POINT (2.3549402 48.8231754)
140139203,48.8445091,2.2927816,140139203,,,POINT (2.2927816 48.8445091)
933223108,48.8264908,2.3712504,933223108,,,POINT (2.3712504 48.8264908)
140139204,48.8452194,2.2909773,140139204,,,POINT (2.2909773 48.8452194)
26401478,48.8608657,2.3533209,26401478,,,POINT (2.3533209 48.8608657)
32463560,48.8879391,2.3327427,32463560,,,POINT (2.3327427 48.8879391)
32463561,48.8884729,2.3330599,32463561,,,POINT (2.3330599 48.8884729)
26401482,48.8602936,2.3530101,26401482,,,POINT (2.3530101 48.8602936)
1148017364,48.8497705,2.2524163,1148017364,,,POINT (2.2524163 48.8497705)
6281321189,48.8640573,2.3991513,6281321189,traffic_signals,,POINT (2.3991513 48.8640573)
6726703846,48.8841653,2.3593632,6726703846,traffic_signals,,POINT (2.3593632 48.8841653)
268262118,48.8637319,2.2673419,268262118,,,POINT (2.2673419 48.8637319)
268262120,48.8659607,2.2691869,268262120,,,POINT (2.2691869 48.8659607)
322689769,48.8337718,2.3091032,322689769,,,POINT (2.3091032 48.8337718)
1148017386,48.8512018,2.2522463,1148017386,,,POINT (2.2522463 48.8512018)
253057775,48.8884859,2.3355041,253057775,,,POINT (2.3355041 48.8884859)
253057778,48.8881544,2.3346698,253057778,,,POINT (2.3346698 48.8881544)
2689489652,48.8524271,2.280387,2689489652,,,POINT (2.280387 48.8524271)
253057786,48.8885814,2.3374208,253057786,,,POINT (2.3374208 48.8885814)
32463624,48.8930506,2.3336781,32463624,,,POINT (2.3336781 48.8930506)
468015882,48.837714,2.4098644,468015882,,,POINT (2.4098644 48.837714)
253057804,48.889551,2.3370388,253057804,traffic_signals,,POINT (2.3370388 48.889551)
253057805,48.8893325,2.3370445,253057805,,,POINT (2.3370445 48.8893325)
253057807,48.8903446,2.3357838,253057807,,,POINT (2.3357838 48.8903446)
253057808,48.8900958,2.3357006,253057808,,,POINT (2.3357006 48.8900958)
209148691,48.8994036,2.365844,209148691,,,POINT (2.365844 48.8994036)
175037213,48.8679239,2.3549769,175037213,traffic_signals,,POINT (2.3549769 48.8679239)
116120352,48.8363903,2.2805733,116120352,,,POINT (2.2805733 48.8363903)
1312774947,48.8538863,2.3727982,1312774947,,,POINT (2.3727982 48.8538863)
94165798,48.8785497,2.3505446,94165798,,,POINT (2.3505446 48.8785497)
251517741,48.8204187,2.3590687,251517741,,,POINT (2.3590687 48.8204187)
251517742,48.8207714,2.3610775,251517742,,,POINT (2.3610775 48.8207714)
94231342,48.8887533,2.3456964,94231342,,,POINT (2.3456964 48.8887533)
94231344,48.8888834,2.3462529,94231344,,,POINT (2.3462529 48.8888834)
343694131,48.8192742,2.3533133,343694131,,,POINT (2.3533133 48.8192742)
343694133,48.8191751,2.3528729,343694133,,,POINT (2.3528729 48.8191751)
6437919541,48.8538572,2.262993,6437919541,,,POINT (2.262993 48.8538572)
6437919544,48.8538189,2.2631207,6437919544,,,POINT (2.2631207 48.8538189)
125393728,48.8226503,2.3147048,125393728,,,POINT (2.3147048 48.8226503)
273439558,48.8690248,2.3717462,273439558,,,POINT (2.3717462 48.8690248)
26401608,48.8579636,2.3529965,26401608,,,POINT (2.3529965 48.8579636)
26401611,48.8575068,2.3542487,26401611,,,POINT (2.3542487 48.8575068)
26401613,48.8570633,2.3552773,26401613,,,POINT (2.3552773 48.8570633)
291593040,48.87297,2.2844999,291593040,,,POINT (2.2844999 48.87297)
158292822,48.828375,2.3171796,158292822,,,POINT (2.3171796 48.828375)
26401623,48.8612321,2.3582039,26401623,traffic_signals,,POINT (2.3582039 48.8612321)
26401624,48.8612625,2.3561164,26401624,,,POINT (2.3561164 48.8612625)
26401625,48.860561,2.3574376,26401625,,,POINT (2.3574376 48.860561)
273439579,48.8682251,2.3716868,273439579,,,POINT (2.3716868 48.8682251)
94133087,48.8772335,2.4100207,94133087,traffic_signals,,POINT (2.4100207 48.8772335)
94133090,48.87966,2.4083963,94133090,,,POINT (2.4083963 48.87966)
7010868068,48.8644289,2.3201824,7010868068,,,POINT (2.3201824 48.8644289)
26401639,48.8559495,2.3579656,26401639,,,POINT (2.3579656 48.8559495)
36592487,48.8429925,2.3263198,36592487,traffic_signals,,POINT (2.3263198 48.8429925)
212523881,48.8514343,2.350421,212523881,,,POINT (2.350421 48.8514343)
26401643,48.8554577,2.3611823,26401643,,,POINT (2.3611823 48.8554577)
26401644,48.8554507,2.3619471,26401644,,,POINT (2.3619471 48.8554507)
26401646,48.8552039,2.3611386,26401646,,,POINT (2.3611386 48.8552039)
251517810,48.8244351,2.3578057,251517810,,,POINT (2.3578057 48.8244351)
26401652,48.8543078,2.3559333,26401652,,,POINT (2.3559333 48.8543078)
26401654,48.8555835,2.3574074,26401654,,,POINT (2.3574074 48.8555835)
26401655,48.8555133,2.3577386,26401655,,,POINT (2.3577386 48.8555133)
26401658,48.8535655,2.358018,26401658,traffic_signals,,POINT (2.358018 48.8535655)
26401659,48.8553509,2.3595896,26401659,traffic_signals,,POINT (2.3595896 48.8553509)
26401660,48.8543937,2.3591635,26401660,,,POINT (2.3591635 48.8543937)
26401661,48.8542971,2.3599723,26401661,,,POINT (2.3599723 48.8542971)
2875153280,48.8691548,2.4053112,2875153280,,,POINT (2.4053112 48.8691548)
26401666,48.8538627,2.3620458,26401666,,,POINT (2.3620458 48.8538627)
26401669,48.854141,2.3622832,26401669,,,POINT (2.3622832 48.854141)
32037768,48.8408228,2.373887,32037768,,,POINT (2.373887 48.8408228)
26401672,48.8538201,2.3633091,26401672,,,POINT (2.3633091 48.8538201)
272685961,48.8809372,2.328628,272685961,,,POINT (2.328628 48.8809372)
6405905300,48.8532542,2.3686124,6405905300,,,POINT (2.3686124 48.8532542)
26401686,48.8534008,2.3593748,26401686,,,POINT (2.3593748 48.8534008)
26401687,48.8525851,2.3606854,26401687,,,POINT (2.3606854 48.8525851)
26401688,48.8529653,2.3611291,26401688,,,POINT (2.3611291 48.8529653)
26401689,48.8534469,2.3616797,26401689,,,POINT (2.3616797 48.8534469)
26401690,48.8526512,2.3633266,26401690,,,POINT (2.3633266 48.8526512)
26401691,48.8521226,2.3627186,26401691,,,POINT (2.3627186 48.8521226)
26401692,48.8519079,2.3630953,26401692,,,POINT (2.3630953 48.8519079)
26401693,48.8524043,2.3638196,26401693,,,POINT (2.3638196 48.8524043)
26401694,48.8526382,2.3641686,26401694,,,POINT (2.3641686 48.8526382)
26401695,48.8534647,2.3642073,26401695,,,POINT (2.3642073 48.8534647)
26401698,48.8543091,2.3637477,26401698,traffic_signals,,POINT (2.3637477 48.8543091)
26401699,48.8539852,2.3647884,26401699,traffic_signals,,POINT (2.3647884 48.8539852)
26401700,48.8550587,2.3653267,26401700,,,POINT (2.3653267 48.8550587)
140139446,48.8447812,2.2930195,140139446,,,POINT (2.2930195 48.8447812)
140139447,48.8439552,2.2923075,140139447,,,POINT (2.2923075 48.8439552)
5677833148,48.8741028,2.3757795,5677833148,,,POINT (2.3757795 48.8741028)
26401727,48.8520478,2.3654898,26401727,traffic_signals,,POINT (2.3654898 48.8520478)
158620611,48.8403815,2.3251115,158620611,,,POINT (2.3251115 48.8403815)
36592581,48.8416499,2.3297042,36592581,,,POINT (2.3297042 48.8416499)
144497616,48.8307792,2.3050621,144497616,,,POINT (2.3050621 48.8307792)
3397114842,48.8777098,2.293236,3397114842,crossing,,POINT (2.293236 48.8777098)
49896430,48.8214586,2.3424845,49896430,,,POINT (2.3424845 48.8214586)
566746097,48.859666,2.4030888,566746097,,,POINT (2.4030888 48.859666)
36476888,48.8336965,2.3176599,36476888,,,POINT (2.3176599 48.8336965)
621239293,48.8583945,2.3800395,621239293,,,POINT (2.3800395 48.8583945)
26401793,48.8554984,2.3636415,26401793,,,POINT (2.3636415 48.8554984)
186702854,48.8890459,2.3481452,186702854,,,POINT (2.3481452 48.8890459)
1759468552,48.8220469,2.3631605,1759468552,traffic_signals,,POINT (2.3631605 48.8220469)
25254922,48.8586446,2.3198423,25254922,,,POINT (2.3198423 48.8586446)
1759468556,48.8229849,2.362419,1759468556,,,POINT (2.362419 48.8229849)
26401805,48.853876,2.3673852,26401805,,,POINT (2.3673852 48.853876)
25254925,48.8558337,2.3257283,25254925,,,POINT (2.3257283 48.8558337)
1759468562,48.8251504,2.3607245,1759468562,,,POINT (2.3607245 48.8251504)
27286547,48.886087,2.2924384,27286547,,,POINT (2.2924384 48.886087)
27286550,48.8865076,2.2928528,27286550,,,POINT (2.2928528 48.8865076)
27286551,48.886091,2.2921839,27286551,,,POINT (2.2921839 48.886091)
27286553,48.8869925,2.2939424,27286553,,,POINT (2.2939424 48.8869925)
26401818,48.8534492,2.3671702,26401818,traffic_signals,,POINT (2.3671702 48.8534492)
26401819,48.8533737,2.3676402,26401819,,,POINT (2.3676402 48.8533737)
26401820,48.8537421,2.3656764,26401820,traffic_signals,,POINT (2.3656764 48.8537421)
27286555,48.8862751,2.2946449,27286555,,,POINT (2.2946449 48.8862751)
27286559,48.8869423,2.2909304,27286559,,,POINT (2.2909304 48.8869423)
27286560,48.8866547,2.2913192,27286560,,,POINT (2.2913192 48.8866547)
1997626401,48.8750392,2.4057299,1997626401,,,POINT (2.4057299 48.8750392)
27286561,48.8859963,2.2890999,27286561,,,POINT (2.2890999 48.8859963)
27286563,48.8866847,2.2904937,27286563,,,POINT (2.2904937 48.8866847)
27286564,48.8873797,2.2916386,27286564,,,POINT (2.2916386 48.8873797)
26401823,48.8545998,2.3629491,26401823,,,POINT (2.3629491 48.8545998)
27286570,48.8845351,2.2870178,27286570,,,POINT (2.2870178 48.8845351)
1651629102,48.8404839,2.3793033,1651629102,,,POINT (2.3793033 48.8404839)
25254958,48.8524284,2.326681,25254958,,,POINT (2.326681 48.8524284)
343694388,48.8188252,2.3531498,343694388,,,POINT (2.3531498 48.8188252)
1651629113,48.8403303,2.3793624,1651629113,,,POINT (2.3793624 48.8403303)
27286593,48.8844008,2.2894512,27286593,,,POINT (2.2894512 48.8844008)
26401859,48.8524085,2.3667159,26401859,,,POINT (2.3667159 48.8524085)
929193030,48.8295813,2.3298857,929193030,,,POINT (2.3298857 48.8295813)
26401864,48.8521835,2.3659321,26401864,traffic_signals,,POINT (2.3659321 48.8521835)
268262474,48.8627545,2.2671226,268262474,,,POINT (2.2671226 48.8627545)
26401868,48.8525982,2.3673358,26401868,traffic_signals,,POINT (2.3673358 48.8525982)
260693073,48.8800719,2.3306398,260693073,,,POINT (2.3306398 48.8800719)
27286610,48.8841034,2.2890014,27286610,,,POINT (2.2890014 48.8841034)
260693074,48.8808183,2.3304217,260693074,,,POINT (2.3304217 48.8808183)
27286613,48.8840449,2.2862568,27286613,,,POINT (2.2862568 48.8840449)
27286616,48.8830898,2.2874413,27286616,,,POINT (2.2874413 48.8830898)
27286618,48.8834253,2.2881622,27286618,,,POINT (2.2881622 48.8834253)
27286619,48.8837704,2.2887258,27286619,,,POINT (2.2887258 48.8837704)
27286620,48.8835522,2.2855067,27286620,,,POINT (2.2855067 48.8835522)
27286621,48.8830991,2.2847788,27286621,,,POINT (2.2847788 48.8830991)
27286622,48.882869,2.289956,27286622,,,POINT (2.289956 48.882869)
27286623,48.88316,2.29048,27286623,,,POINT (2.29048 48.88316)
27286624,48.8830229,2.2875317,27286624,,,POINT (2.2875317 48.8830229)
27286625,48.8822484,2.286276,27286625,,,POINT (2.286276 48.8822484)
27286626,48.8817289,2.2852179,27286626,,,POINT (2.2852179 48.8817289)
260660323,48.8361663,2.257298,260660323,,,POINT (2.257298 48.8361663)
27286628,48.8819564,2.2858297,27286628,,,POINT (2.2858297 48.8819564)
260660322,48.8362122,2.2588137,260660322,,,POINT (2.2588137 48.8362122)
27286630,48.8811085,2.2841574,27286630,,,POINT (2.2841574 48.8811085)
5297593439,48.8752867,2.359362,5297593439,,,POINT (2.359362 48.8752867)
5297593441,48.8765931,2.3557932,5297593441,,,POINT (2.3557932 48.8765931)
5297593444,48.8701437,2.3636278,5297593444,,,POINT (2.3636278 48.8701437)
2705349738,48.8547279,2.2956577,2705349738,crossing,,POINT (2.2956577 48.8547279)
27286635,48.880938,2.2839068,27286635,,,POINT (2.2839068 48.880938)
27286636,48.8812805,2.2856866,27286636,,,POINT (2.2856866 48.8812805)
207281261,48.8516045,2.3748488,207281261,,,POINT (2.3748488 48.8516045)
27286638,48.8815604,2.2850707,27286638,,,POINT (2.2850707 48.8815604)
207281263,48.8500645,2.3737669,207281263,,,POINT (2.3737669 48.8500645)
291593327,48.8731206,2.2839555,291593327,,,POINT (2.2839555 48.8731206)
26401905,48.8516523,2.3676404,26401905,traffic_signals,,POINT (2.3676404 48.8516523)
26401904,48.851755,2.367008,26401904,,,POINT (2.367008 48.851755)
116120686,48.8378847,2.2817776,116120686,,,POINT (2.2817776 48.8378847)
27286644,48.8819265,2.2833215,27286644,,,POINT (2.2833215 48.8819265)
27286645,48.8815087,2.2817888,27286645,,,POINT (2.2817888 48.8815087)
27286646,48.8826078,2.2827332,27286646,,,POINT (2.2827332 48.8826078)
36592751,48.8401821,2.3348063,36592751,,,POINT (2.3348063 48.8401821)
110517369,48.838059,2.2946016,110517369,traffic_signals,,POINT (2.2946016 48.838059)
27286650,48.8779597,2.2847978,27286650,,,POINT (2.2847978 48.8779597)
257940602,48.8639065,2.279454,257940602,,,POINT (2.279454 48.8639065)
27286652,48.8781537,2.2841274,27286652,,,POINT (2.2841274 48.8781537)
27286653,48.880188,2.285118,27286653,,,POINT (2.285118 48.880188)
110517371,48.8385044,2.2946961,110517371,,,POINT (2.2946961 48.8385044)
26401919,48.8563302,2.3649211,26401919,,,POINT (2.3649211 48.8563302)
26401920,48.85619,2.3657618,26401920,,,POINT (2.3657618 48.85619)
94166145,48.8801114,2.3509646,94166145,traffic_signals,,POINT (2.3509646 48.8801114)
26401922,48.8568275,2.3660028,26401922,,,POINT (2.3660028 48.8568275)
639163521,48.8420372,2.2659704,639163521,,,POINT (2.2659704 48.8420372)
27286660,48.8781136,2.2880261,27286660,,,POINT (2.2880261 48.8781136)
1837882501,48.8328709,2.3902291,1837882501,,,POINT (2.3902291 48.8328709)
27286661,48.8779749,2.2878739,27286661,,,POINT (2.2878739 48.8779749)
27286662,48.8778943,2.2879006,27286662,,,POINT (2.2879006 48.8778943)
27286663,48.8778198,2.2880281,27286663,,,POINT (2.2880281 48.8778198)
27286665,48.8780436,2.28832,27286665,,,POINT (2.28832 48.8780436)
27286664,48.8778142,2.2881683,27286664,,,POINT (2.2881683 48.8778142)
3805338763,48.8175484,2.3440845,3805338763,,,POINT (2.3440845 48.8175484)
27286668,48.8768877,2.2852611,27286668,crossing,,POINT (2.2852611 48.8768877)
26401924,48.8570926,2.3644266,26401924,,,POINT (2.3644266 48.8570926)
27286670,48.8762643,2.2872219,27286670,traffic_signals,,POINT (2.2872219 48.8762643)
27286671,48.8760115,2.2870294,27286671,,,POINT (2.2870294 48.8760115)
26401934,48.8604633,2.3597413,26401934,,,POINT (2.3597413 48.8604633)
26401935,48.8612306,2.3606609,26401935,,,POINT (2.3606609 48.8612306)
27286674,48.875698,2.288992,27286674,,,POINT (2.288992 48.875698)
26401938,48.8617806,2.3612887,26401938,,,POINT (2.3612887 48.8617806)
27286676,48.8769518,2.2899357,27286676,,,POINT (2.2899357 48.8769518)
27286677,48.8785341,2.2895868,27286677,,,POINT (2.2895868 48.8785341)
27286678,48.8775121,2.2894106,27286678,,,POINT (2.2894106 48.8775121)
94231703,48.8857068,2.3474194,94231703,,,POINT (2.3474194 48.8857068)
27286681,48.8748484,2.2842418,27286681,,,POINT (2.2842418 48.8748484)
26401946,48.8616432,2.3623252,26401946,,,POINT (2.3623252 48.8616432)
27286683,48.8748312,2.286165,27286683,,,POINT (2.286165 48.8748312)
27286684,48.8738752,2.2854646,27286684,,,POINT (2.2854646 48.8738752)
